 "'AS-IS'" 1 
 "ACTUAL" 1 (L 5115, off 18) 
 "paper" 2 (L 4632, off 46) (L 5249, off 46) 
 "pastures" 2 (L 482, off 22) (L 958, off 7) 
 "paw" 2 (L 2713, off 23) (L 3512, off 68) 
 "paws" 2 (L 2491, off 33) (L 2813, off 18) 
 "peering" 2 (L 797, off 29) (L 1044, off 56) 
 "per" 2 (L 226, off 60) (L 227, off 61) 
 "perhaps" 2 (L 1684, off 23) (L 4751, off 26) 
 "permanent" 2 (L 918, off 0) (L 5170, off 4) 
 "permitted" 2 (L 5141, off 57) (L 5186, off 0) 
 "pgdp" 2 (L 25, off 44) (L 4906, off 44) 
 "physical" 2 (L 5073, off 52) (L 5123, off 23) 
 "piling" 2 (L 720, off 22) (L 2526, off 8) 
 "pitched" 2 (L 212, off 41) (L 2057, off 32) 
 "placed" 2 (L 4608, off 13) (L 4792, off 48) 
 "playful" 2 (L 240, off 18) (L 1958, off 54) 
 "plowed" 2 (L 3320, off 24) (L 3443, off 33) 
 "plug" 2 (L 873, off 63) (L 2984, off 17) 
 "plus" 2 (L 750, off 44) (L 2360, off 58) 
 "poke" 2 (L 4648, off 35) (L 4688, off 47) 
 "poking" 2 (L 801, off 7) (L 2650, off 25) 
 "pole" 2 (L 4638, off 49) (L 4661, off 15) 
 "pools" 2 (L 711, off 66) (L 1877, off 0) 
 "pot" 2 (L 793, off 38) (L 4508, off 29) 
 "potbellied" 2 (L 186, off 37) (L 200, off 39) 
 "pouch" 2 (L 755, off 22) (L 846, off 18) 
 "prepare" 2 (L 5063, off 5) (L 5063, off 41) 
 "presence" 2 (L 433, off 17) (L 1693, off 46) 
 "pressed" 2 (L 2116, off 0) (L 3330, off 60) 
 "pressing" 2 (L 657, off 53) (L 2729, off 54) 
 "previous" 2 (L 2517, off 56) (L 4909, off 34) 
 "price" 2 (L 326, off 3) (L 1640, off 12) 
 "printed" 2 (L 4924, off 36) (L 5246, off 59) 
 "prisoner" 2 (L 3001, off 42) (L 3908, off 24) 
 "prominently" 2 (L 4997, off 61) (L 5032, off 0) 
 "promoting" 2 (L 4936, off 47) (L 4977, off 24) 
 "property" 2 (L 4949, off 58) (L 5101, off 0) 
 "prospector" 2 (L 333, off 29) (L 349, off 37) 
 "protected" 2 (L 2787, off 29) (L 3488, off 18) 
 "protecting" 2 (L 1654, off 53) (L 4316, off 25) 
 "protector" 2 (L 956, off 0) (L 3678, off 0) 
 "protestingly" 2 (L 792, off 0) (L 2282, off 48) 
 "prowess" 2 (L 348, off 39) (L 2830, off 9) 
 "puffed" 2 (L 377, off 12) (L 4469, off 51) 
 "purebred" 2 (L 316, off 8) (L 4862, off 19) 
 "pushed" 2 (L 3472, off 59) (L 3585, off 63) 
 "pushing" 2 (L 1137, off 42) (L 2755, off 62) 
 "quality" 2 (L 3519, off 52) (L 4447, off 30) 
 "question" 2 (L 2988, off 24) (L 4331, off 19) 
 "quiet" 2 (L 2686, off 3) (L 4183, off 40) 
 "races" 2 (L 318, off 66) (L 2959, off 28) 
 "raged" 2 (L 2129, off 25) (L 2198, off 27) 
 "raid" 2 (L 296, off 44) (L 2411, off 15) 
 "rains" 2 (L 975, off 30) (L 3518, off 15) 
 "raising" 2 (L 3811, off 0) (L 3954, off 0) 
 "raked" 2 (L 1620, off 65) (L 2893, off 24) 
 "raking" 2 (L 1639, off 28) (L 1718, off 23) 
 "ranchers" 2 (L 478, off 17) (L 4564, off 16) 
 "rather" 2 (L 38, off 28) (L 2075, off 5) 
 "rats" 2 (L 1734, off 57) (L 2168, off 61) 
 "raw" 2 (L 1125, off 19) (L 2639, off 53) 
 "re-use" 2 (L 5, off 0) (L 5005, off 0) 
 "readable" 2 (L 5160, off 28) (L 5208, off 30) 
 "rear" 2 (L 2339, off 9) (L 3532, off 25) 
 "receipt" 2 (L 5070, off 53) (L 5080, off 8) 
 "reckless" 2 (L 3996, off 24) (L 4591, off 24) 
 "recklessly" 2 (L 235, off 17) (L 1363, off 39) 
 "references" 2 (L 4975, off 39) (L 4994, off 34) 
 "registered" 2 (L 4919, off 15) (L 4958, off 31) 
 "regular" 2 (L 3832, off 0) (L 4078, off 0) 
 "relaxed" 2 (L 171, off 13) (L 1877, off 47) 
 "remain" 2 (L 2863, off 10) (L 5168, off 0) 
 "remarked" 2 (L 4052, off 17) (L 4071, off 20) 
 "remembering" 2 (L 4003, off 35) (L 4816, off 48) 
 "repel" 2 (L 1554, off 3) (L 1581, off 30) 
 "reply" 2 (L 3635, off 3) (L 3824, off 31) 
 "report" 2 (L 4030, off 34) (L 4060, off 40) 
 "reported" 2 (L 3849, off 53) (L 5079, off 39) 
 "required" 2 (L 2215, off 33) (L 5063, off 29) 
 "research" 2 (L 4924, off 0) (L 5095, off 33) 
 "restlessness" 2 (L 577, off 18) (L 4282, off 9) 
 "restrictions" 2 (L 4, off 10) (L 5004, off 10) 
 "ribs" 2 (L 1137, off 37) (L 2387, off 39) 
 "rights" 2 (L 308, off 50) (L 844, off 21) 
 "roars" 2 (L 2838, off 14) (L 2850, off 58) 
 "roll" 2 (L 380, off 49) (L 3302, off 52) 
 "romping" 2 (L 414, off 14) (L 2962, off 55) 
 "rounded" 2 (L 3274, off 63) (L 4752, off 34) 
 "roved" 2 (L 305, off 25) (L 2544, off 41) 
 "royalties" 2 (L 4915, off 40) (L 5060, off 26) 
 "rules" 2 (L 4915, off 60) (L 4922, off 0) 
 "runways" 2 (L 2722, off 21) (L 3243, off 42) 
 "rustling" 2 (L 1538, off 60) (L 2032, off 4) 
 "sack" 2 (L 369, off 42) (L 370, off 50) 
 "sad-looking" 2 (L 731, off 27) (L 2630, off 37) 
 "sage" 2 (L 648, off 5) (L 1130, off 52) 
 "sagged" 2 (L 2666, off 26) (L 4169, off 0) 
 "sandstone" 2 (L 718, off 55) (L 997, off 34) 
 "saucy" 2 (L 2054, off 2) (L 2061, off 4) 
 "savageness" 2 (L 1648, off 23) (L 2379, off 28) 
 "scolded" 2 (L 2096, off 36) (L 2673, off 41) 
 "scolding" 2 (L 776, off 45) (L 1760, off 19) 
 "scooping" 2 (L 2263, off 41) (L 2432, off 52) 
 "scowled" 2 (L 3801, off 4) (L 3868, off 63) 
 "scrawny" 2 (L 1827, off 32) (L 3550, off 23) 
 "screams" 2 (L 1633, off 0) (L 3600, off 24) 
 "searching" 2 (L 826, off 55) (L 1135, off 5) 
 "secluded" 2 (L 2861, off 43) (L 4352, off 16) 
 "select" 2 (L 225, off 31) (L 4250, off 35) 
 "semibarren" 2 (L 410, off 0) (L 776, off 7) 
 "sense" 2 (L 935, off 52) (L 3759, off 14) 
 "sensed" 2 (L 3160, off 44) (L 4148, off 57) 
 "sentence" 2 (L 4996, off 22) (L 5032, off 27) 
 "serenading" 2 (L 1662, off 33) (L 3483, off 15) 
 "seventy" 2 (L 226, off 43) (L 227, off 53) 
 "shadowy" 2 (L 660, off 56) (L 2375, off 37) 
 "shambling" 2 (L 2691, off 43) (L 2695, off 18) 
 "shattered" 2 (L 1240, off 21) (L 3935, off 11) 
 "shelters" 2 (L 918, off 52) (L 2516, off 59) 
 "shield" 2 (L 1618, off 41) (L 2576, off 34) 
 "shifting" 2 (L 713, off 19) (L 967, off 16) 
 "shirt" 2 (L 152, off 5) (L 153, off 40) 
 "shortened" 2 (L 1090, off 30) (L 1594, off 48) 
 "shotgun" 2 (L 291, off 39) (L 336, off 46) 
 "shots" 2 (L 3939, off 58) (L 3949, off 60) 
 "shouting" 2 (L 525, off 38) (L 1437, off 40) 
 "shower" 2 (L 2798, off 5) (L 2805, off 61) 
 "shrilled" 2 (L 2362, off 8) (L 4156, off 16) 
 "shut" 2 (L 2009, off 0) (L 2165, off 39) 
 "shy" 2 (L 2467, off 35) (L 2686, off 13) 
 "shying" 2 (L 3012, off 31) (L 4772, off 20) 
 "sick" 2 (L 874, off 41) (L 4008, off 14) 
 "sidewise" 2 (L 3610, off 22) (L 4340, off 20) 
 "sights" 2 (L 4031, off 60) (L 4258, off 48) 
 "sign" 2 (L 4514, off 51) (L 4520, off 65) 
 "signal" 2 (L 296, off 15) (L 1782, off 57) 
 "similar" 2 (L 87, off 43) (L 3907, off 51) 
 "simply" 2 (L 1693, off 0) (L 4475, off 39) 
 "sing" 2 (L 2056, off 54) (L 4825, off 42) 
 "single" 2 (L 4440, off 7) (L 4632, off 30) 
 "singly" 2 (L 1953, off 56) (L 3478, off 54) 
 "sire" 2 (L 3999, off 9) (L 4459, off 23) 
 "skin" 2 (L 1639, off 49) (L 3704, off 43) 
 "slabs" 2 (L 1504, off 17) (L 3500, off 42) 
 "slapping" 2 (L 2747, off 41) (L 3849, off 0) 
 "slashing" 2 (L 3171, off 43) (L 3933, off 33) 
 "slaughter" 2 (L 472, off 41) (L 2276, off 25) 
 "sleepy" 2 (L 534, off 37) (L 1710, off 14) 
 "slides" 2 (L 425, off 34) (L 2206, off 31) 
 "slipping" 2 (L 563, off 52) (L 729, off 50) 
 "slitted" 2 (L 1822, off 23) (L 1856, off 0) 
 "sloped" 2 (L 1006, off 13) (L 2730, off 65) 
 "sloping" 2 (L 2839, off 55) (L 4238, off 0) 
 "slush" 2 (L 1123, off 40) (L 3438, off 41) 
 "slushy" 2 (L 2249, off 16) (L 3461, off 39) 
 "sly" 2 (L 2461, off 27) (L 2467, off 23) 
 "smells" 2 (L 2065, off 52) (L 2627, off 34) 
 "smoky" 2 (L 2026, off 37) (L 3450, off 56) 
 "snarled" 2 (L 1468, off 16) (L 3689, off 34) 
 "snout" 2 (L 1765, off 62) (L 2885, off 4) 
 "snowbanks" 2 (L 619, off 0) (L 3280, off 11) 
 "snug" 2 (L 1473, off 15) (L 4845, off 46) 
 "softened" 2 (L 2244, off 0) (L 2291, off 8) 
 "softer" 2 (L 2089, off 0) (L 3465, off 33) 
 "solicit" 2 (L 5217, off 36) (L 5222, off 27) 
 "sometimes" 2 (L 724, off 34) (L 3512, off 6) 
 "sooner" 2 (L 213, off 39) (L 929, off 63) 
 "spaces" 2 (L 2909, off 8) (L 3044, off 31) 
 "spat" 2 (L 490, off 15) (L 525, off 19) 
 "spattered" 2 (L 1716, off 27) (L 2423, off 62) 
 "specified" 2 (L 5046, off 11) (L 5066, off 13) 
 "spelled" 2 (L 1444, off 0) (L 2499, off 64) 
 "spinning" 2 (L 866, off 48) (L 2333, off 13) 
 "spiny" 2 (L 2884, off 15) (L 2902, off 0) 
 "spirals" 2 (L 1371, off 17) (L 1376, off 22) 
 "spirited" 2 (L 357, off 26) (L 986, off 42) 
 "spirits" 2 (L 1438, off 0) (L 4597, off 14) 
 "splashed" 2 (L 452, off 42) (L 2671, off 16) 
 "sport" 2 (L 41, off 26) (L 3895, off 21) 
 "spotted" 2 (L 192, off 25) (L 4116, off 15) 
 "sprang" 2 (L 1568, off 11) (L 1902, off 4) 
 "sprawled" 2 (L 1063, off 55) (L 3139, off 43) 
 "sprawling" 2 (L 1908, off 5) (L 3178, off 11) 
 "springing" 2 (L 1685, off 53) (L 2335, off 59) 
 "spurted" 2 (L 1223, off 0) (L 3598, off 49) 
 "squeals" 2 (L 1246, off 33) (L 3161, off 27) 
 "stabbed" 2 (L 2195, off 18) (L 3159, off 15) 
 "staked" 2 (L 748, off 12) (L 848, off 7) 
 "stark" 2 (L 2315, off 63) (L 4176, off 35) 
 "steel" 2 (L 912, off 30) (L 969, off 21) 
 "sticks" 2 (L 3244, off 37) (L 3458, off 7) 
 "stiffly" 2 (L 261, off 51) (L 368, off 7) 
 "stirrups" 2 (L 4154, off 0) (L 4190, off 44) 
 "stomach" 2 (L 2708, off 40) (L 3464, off 29) 
 "stopping" 2 (L 3168, off 14) (L 3671, off 0) 
 "storms" 2 (L 2077, off 0) (L 3268, off 24) 
 "straggling" 2 (L 303, off 55) (L 828, off 7) 
 "straining" 2 (L 1078, off 39) (L 1325, off 17) 
 "stray" 2 (L 1809, off 30) (L 3224, off 19) 
 "stretch" 2 (L 218, off 32) (L 3003, off 33) 
 "stroke" 2 (L 1623, off 26) (L 1624, off 39) 
 "strolled" 2 (L 2826, off 35) (L 2830, off 21) 
 "stronger" 2 (L 1646, off 0) (L 3534, off 24) 
 "stubbornly" 2 (L 2975, off 26) (L 3389, off 53) 
 "stubby" 2 (L 180, off 57) (L 1689, off 39) 
 "stuff" 2 (L 3834, off 36) (L 4047, off 16) 
 "stumbled" 2 (L 3061, off 50) (L 3212, off 18) 
 "stunted" 2 (L 629, off 25) (L 1132, off 16) 
 "subject" 2 (L 84, off 18) (L 4926, off 0) 
 "summers" 2 (L 206, off 30) (L 2029, off 14) 
 "sunlighted" 2 (L 3044, off 20) (L 4260, off 51) 
 "supplies" 2 (L 750, off 63) (L 4535, off 4) 
 "sure-footed" 2 (L 1309, off 55) (L 4108, off 49) 
 "surrounded" 2 (L 1942, off 52) (L 3222, off 0) 
 "surroundings" 2 (L 1768, off 0) (L 4364, off 0) 
 "survive" 2 (L 1649, off 3) (L 5205, off 45) 
 "swayed" 2 (L 2102, off 55) (L 3291, off 32) 
 "swaying" 2 (L 2054, off 60) (L 2718, off 27) 
 "swell" 2 (L 1189, off 64) (L 1975, off 13) 
 "tainted" 2 (L 2171, off 30) (L 4253, off 61) 
 "takes" 2 (L 4486, off 35) (L 5215, off 56) 
 "target" 2 (L 1898, off 31) (L 3106, off 37) 
 "taught" 2 (L 45, off 45) (L 1796, off 4) 
 "temper" 2 (L 1975, off 27) (L 2310, off 4) 
 "tense" 2 (L 1888, off 51) (L 3313, off 30) 
 "terrifying" 2 (L 1660, off 0) (L 2610, off 0) 
 "testing" 2 (L 458, off 11) (L 1922, off 53) 
 "themselves" 2 (L 2201, off 13) (L 2252, off 18) 
 "threatened" 2 (L 1605, off 3) (L 1948, off 52) 
 "threateningly" 2 (L 2430, off 7) (L 3140, off 31) 
 "throat" 2 (L 2331, off 62) (L 2372, off 43) 
 "throughout" 2 (L 1934, off 23) (L 5190, off 0) 
 "thrusts" 2 (L 3393, off 51) (L 4350, off 11) 
 "thunderstorms" 2 (L 3770, off 19) (L 3777, off 4) 
 "till" 2 (L 1663, off 26) (L 4650, off 20) 
 "timed" 2 (L 226, off 9) (L 2578, off 49) 
 "tin" 2 (L 4509, off 48) (L 4801, off 41) 
 "tiny" 2 (L 628, off 42) (L 2744, off 53) 
 "tobacco" 2 (L 249, off 39) (L 283, off 4) 
 "tomatoes" 2 (L 4509, off 36) (L 4527, off 9) 
 "tone" 2 (L 2313, off 55) (L 2984, off 62) 
 "tons" 2 (L 3283, off 26) (L 3286, off 55) 
 "touched" 2 (L 357, off 0) (L 2793, off 26) 
 "towered" 2 (L 618, off 15) (L 2791, off 22) 
 "track" 2 (L 2961, off 46) (L 4589, off 45) 
 "trade" 2 (L 2170, off 2) (L 4067, off 5) 
 "trailing" 2 (L 4073, off 33) (L 4121, off 14) 
 "train" 2 (L 4695, off 32) (L 4739, off 13) 
 "trained" 2 (L 1282, off 26) (L 1654, off 6) 
 "trick" 2 (L 682, off 36) (L 1289, off 12) 
 "trip" 2 (L 612, off 62) (L 2770, off 16) 
 "triumph" 2 (L 2840, off 3) (L 3161, off 38) 
 "trotting" 2 (L 264, off 26) (L 1674, off 18) 
 "true" 2 (L 1643, off 55) (L 1739, off 53) 
 "trysting" 2 (L 1465, off 14) (L 2647, off 0) 
 "tumbling" 2 (L 2366, off 58) (L 3730, off 49) 
 "turning" 2 (L 1341, off 14) (L 1536, off 54) 
 "turquoise" 2 (L 923, off 24) (L 1043, off 46) 
 "twinkled" 2 (L 324, off 42) (L 399, off 54) 
 "twitching" 2 (L 544, off 45) (L 1844, off 0) 
 "two-year-old" 2 (L 4452, off 20) (L 4477, off 11) 
 "uncertainty" 2 (L 3315, off 60) (L 4758, off 54) 
 "understood" 2 (L 1173, off 0) (L 1210, off 52) 
 "unerringly" 2 (L 1231, off 0) (L 4243, off 22) 
 "unhurried" 2 (L 1795, off 0) (L 1859, off 32) 
 "unnoticed" 2 (L 543, off 10) (L 4487, off 50) 
 "unsheathed" 2 (L 1824, off 59) (L 2567, off 0) 
 "untamed" 2 (L 920, off 10) (L 4865, off 0) 
 "upholstery" 2 (L 2035, off 46) (L 4753, off 0) 
 "uplifted" 2 (L 1902, off 36) (L 2106, off 63) 
 "victor" 2 (L 2497, off 20) (L 4346, off 53) 
 "visited" 2 (L 2989, off 51) (L 3506, off 9) 
 "voices" 2 (L 426, off 47) (L 2820, off 41) 
 "walk" 2 (L 2008, off 18) (L 3215, off 37) 
 "wapiti" 2 (L 4277, off 8) (L 4283, off 51) 
 "warmth" 2 (L 3268, off 12) (L 4814, off 0) 
 "warrant" 2 (L 835, off 64) (L 837, off 29) 
 "warrior" 2 (L 2570, off 30) (L 4330, off 28) 
 "waters" 2 (L 1445, off 42) (L 2739, off 12) 
 "waved" 2 (L 396, off 41) (L 2437, off 51) 
 "wealth" 2 (L 924, off 63) (L 926, off 26) 
 "weary" 2 (L 1382, off 52) (L 2007, off 54) 
 "weathered" 2 (L 2040, off 4) (L 3497, off 15) 
 "weaving" 2 (L 1388, off 27) (L 2491, off 62) 
 "weed" 2 (L 2054, off 40) (L 2111, off 42) 
 "whatever" 2 (L 836, off 62) (L 879, off 41) 
 "whatsoever" 2 (L 4, off 23) (L 5004, off 23) 
 "wheel" 2 (L 3110, off 51) (L 4175, off 52) 
 "whenever" 2 (L 3352, off 61) (L 4998, off 0) 
 "whirling" 2 (L 3262, off 30) (L 4154, off 9) 
 "whiskers" 2 (L 1685, off 44) (L 1855, off 21) 
 "whooping" 2 (L 1395, off 14) (L 1418, off 0) 
 "widened" 2 (L 1340, off 23) (L 1635, off 16) 
 "widest" 2 (L 5160, off 44) (L 5208, off 62) 
 "win" 2 (L 3386, off 27) (L 4271, off 51) 
 "windows" 2 (L 1015, off 11) (L 1020, off 0) 
 "wonder" 2 (L 4521, off 56) (L 4522, off 50) 
 "wooded" 2 (L 527, off 60) (L 3680, off 15) 
 "worries" 2 (L 189, off 20) (L 1656, off 28) 
 "worry" 2 (L 3239, off 45) (L 4846, off 52) 
 "worrying" 2 (L 1397, off 54) (L 2400, off 45) 
 "wrapped" 2 (L 380, off 28) (L 2108, off 34) 
 "writin" 2 (L 4642, off 11) (L 4643, off 3) 
 "wrong" 2 (L 2065, off 32) (L 4160, off 35) 
 "yawning" 2 (L 2728, off 17) (L 2773, off 12) 
 "yellowish" 2 (L 176, off 26) (L 2873, off 35) 
 "yelps" 2 (L 664, off 11) (L 671, off 57) 
 "youngsters" 2 (L 2372, off 11) (L 3238, off 0) 
 "ANY" 3 (L 5114, off 21) (L 5134, off 14) (L 5135, off 45) 
 "Blood" 3 (L 1716, off 21) (L 1915, off 15) (L 3598, off 43) 
 "Cal" 3 (L 3889, off 41) (L 3971, off 55) (L 4027, off 60) 
 "Close" 3 (L 1511, off 13) (L 1616, off 65) (L 4713, off 0) 
 "Colorado" 3 (L 46, off 25) (L 46, off 56) (L 48, off 48) 
 "Colt" 3 (L 349, off 11) (L 373, off 13) (L 854, off 15) 
 "Escape" 3 (L 125, off 8) (L 1397, off 0) (L 2996, off 4) 
 "FOR" 3 (L 5111, off 43) (L 5115, off 14) (L 5135, off 41) 
 "Fear" 3 (L 954, off 65) (L 1352, off 44) (L 2322, off 62) 
 "Foundation's" 3 (L 5182, off 22) (L 5188, off 4) (L 5193, off 32) 
 "GUTENBERG" 3 (L 19, off 26) (L 4899, off 24) (L 4933, off 17) 
 "General" 3 (L 4916, off 17) (L 4944, off 12) (L 5237, off 12) 
 "George" 3 (L 1, off 45) (L 11, off 19) (L 4897, off 11) 
 "Gray" 3 (L 56, off 4) (L 2089, off 19) (L 4839, off 57) 
 "Had" 3 (L 1649, off 12) (L 1930, off 18) (L 2714, off 16) 
 "High" 3 (L 119, off 23) (L 444, off 0) (L 2019, off 18) 
 "Indians" 3 (L 1264, off 44) (L 1300, off 14) (L 1363, off 4) 
 "Just" 3 (L 1476, off 7) (L 1935, off 23) (L 3552, off 18) 
 "LIMITED" 3 (L 5105, off 8) (L 5119, off 8) (L 5134, off 62) 
 "Most" 3 (L 39, off 7) (L 1054, off 23) (L 5252, off 0) 
 "Mother" 3 (L 197, off 42) (L 1903, off 10) (L 1942, off 0) 
 "Must" 3 (L 785, off 1) (L 3881, off 1) (L 4022, off 1) 
 "Old" 3 (L 1958, off 32) (L 2041, off 49) (L 4792, off 25) 
 "Only" 3 (L 1126, off 43) (L 2662, off 54) (L 2880, off 27) 
 "Page" 3 (L 4880, off 4) (L 4884, off 4) (L 4888, off 4) 
 "Reaching" 3 (L 1909, off 55) (L 3925, off 0) (L 4430, off 8) 
 "Reckon" 3 (L 330, off 14) (L 388, off 43) (L 4642, off 40) 
 "River" 3 (L 403, off 30) (L 604, off 11) (L 2739, off 37) 
 "Rocks" 3 (L 133, off 26) (L 4627, off 22) (L 4739, off 30) 
 "Scholastic" 3 (L 64, off 24) (L 92, off 0) (L 92, off 40) 
 "Screaming" 3 (L 3182, off 0) (L 3735, off 0) (L 3966, off 60) 
 "Spring" 3 (L 1141, off 61) (L 2625, off 0) (L 3428, off 0) 
 "Under" 3 (L 967, off 42) (L 2110, off 61) (L 3406, off 0) 
 "Use" 3 (L 3798, off 28) (L 4916, off 34) (L 4944, off 29) 
 "Web" 3 (L 5231, off 35) (L 5252, off 25) (L 5256, off 5) 
 "Wild" 3 (L 109, off 8) (L 441, off 3) (L 1219, off 3) 
 "accept" 3 (L 3565, off 44) (L 4330, off 48) (L 4949, off 4) 
 "add" 3 (L 549, off 6) (L 926, off 13) (L 4754, off 57) 
 "additional" 3 (L 5021, off 61) (L 5042, off 16) (L 5196, off 4) 
 "adversary" 3 (L 3183, off 0) (L 3634, off 0) (L 4349, off 4) 
 "alder" 3 (L 148, off 57) (L 4207, off 61) (L 4218, off 25) 
 "allow" 3 (L 945, off 42) (L 2611, off 54) (L 5137, off 27) 
 "allowed" 3 (L 533, off 44) (L 1300, off 57) (L 4543, off 46) 
 "aloud" 3 (L 761, off 27) (L 766, off 33) (L 779, off 61) 
 "ambled" 3 (L 2719, off 16) (L 2832, off 10) (L 2858, off 20) 
 "angered" 3 (L 2559, off 0) (L 3136, off 34) (L 3706, off 9) 
 "antagonist" 3 (L 1728, off 34) (L 2485, off 0) (L 3603, off 52) 
 "anywhere" 3 (L 3, off 36) (L 1944, off 16) (L 5003, off 36) 
 "applicable" 3 (L 5058, off 39) (L 5140, off 17) (L 5142, off 4) 
 "armor" 3 (L 2250, off 12) (L 2259, off 45) (L 3463, off 0) 
 "arrival" 3 (L 190, off 4) (L 2083, off 37) (L 2652, off 0) 
 "attempt" 3 (L 2844, off 25) (L 3060, off 0) (L 4195, off 21) 
 "attorney" 3 (L 1201, off 37) (L 1206, off 24) (L 2954, off 0) 
 "bachelor" 3 (L 468, off 28) (L 1025, off 37) (L 2269, off 28) 
 "bad" 3 (L 349, off 63) (L 1443, off 37) (L 3894, off 63) 
 "bands" 3 (L 925, off 49) (L 929, off 40) (L 1519, off 53) 
 "barb" 3 (L 2887, off 60) (L 2891, off 51) (L 2895, off 0) 
 "barriers" 3 (L 3007, off 58) (L 3008, off 47) (L 3056, off 45) 
 "basin" 3 (L 2737, off 63) (L 2742, off 44) (L 2859, off 0) 
 "battered" 3 (L 1708, off 63) (L 3103, off 48) (L 3739, off 4) 
 "beaten" 3 (L 584, off 21) (L 2396, off 0) (L 3046, off 37) 
 "beds" 3 (L 2034, off 31) (L 2204, off 11) (L 3293, off 16) 
 "billowed" 3 (L 863, off 28) (L 1247, off 52) (L 1426, off 19) 
 "blanket" 3 (L 380, off 41) (L 3271, off 59) (L 4254, off 34) 
 "blinked" 3 (L 811, off 11) (L 840, off 4) (L 2452, off 47) 
 "blizzards" 3 (L 980, off 14) (L 1472, off 12) (L 2084, off 46) 
 "blue-white" 3 (L 863, off 42) (L 4470, off 0) (L 4779, off 35) 
 "bone" 3 (L 2588, off 14) (L 4275, off 62) (L 4342, off 11) 
 "bothered" 3 (L 1549, off 37) (L 1582, off 0) (L 1601, off 41) 
 "boulders" 3 (L 1364, off 20) (L 2203, off 61) (L 3323, off 56) 
 "bounced" 3 (L 556, off 35) (L 3297, off 43) (L 3550, off 49) 
 "box" 3 (L 375, off 28) (L 4422, off 8) (L 4429, off 45) 
 "branch" 3 (L 1208, off 38) (L 2010, off 37) (L 2248, off 9) 
 "breakfast" 3 (L 1528, off 34) (L 1562, off 22) (L 4501, off 24) 
 "brier" 3 (L 429, off 45) (L 1507, off 16) (L 1761, off 35) 
 "bright" 3 (L 373, off 49) (L 2169, off 20) (L 4281, off 45) 
 "brightly" 3 (L 399, off 63) (L 850, off 30) (L 1754, off 51) 
 "brilliant" 3 (L 1457, off 9) (L 2031, off 52) (L 2247, off 54) 
 "bringing" 3 (L 1444, off 63) (L 3532, off 9) (L 4486, off 13) 
 "broad" 3 (L 1069, off 45) (L 1257, off 44) (L 1764, off 34) 
 "brood" 3 (L 1201, off 11) (L 3237, off 53) (L 3873, off 47) 
 "brownies" 3 (L 186, off 55) (L 2098, off 55) (L 2660, off 57) 
 "bucked" 3 (L 556, off 24) (L 985, off 12) (L 2629, off 25) 
 "bugs" 3 (L 199, off 0) (L 268, off 47) (L 1769, off 0) 
 "burrow" 3 (L 1758, off 35) (L 1769, off 43) (L 2462, off 0) 
 "butt" 3 (L 853, off 63) (L 3291, off 15) (L 4177, off 4) 
 "calmly" 3 (L 1946, off 62) (L 1952, off 46) (L 2421, off 21) 
 "camp" 3 (L 1329, off 15) (L 1453, off 20) (L 4527, off 52) 
 "canyon-slotted" 3 (L 709, off 23) (L 1382, off 11) (L 4563, off 40) 
 "capture" 3 (L 4102, off 17) (L 4201, off 52) (L 4446, off 63) 
 "carbine" 3 (L 348, off 54) (L 3982, off 54) (L 4012, off 25) 
 "care" 3 (L 1349, off 21) (L 2151, off 62) (L 3553, off 9) 
 "cared" 3 (L 3223, off 48) (L 4412, off 16) (L 4693, off 31) 
 "careful" 3 (L 747, off 46) (L 2656, off 57) (L 4550, off 46) 
 "cats" 3 (L 1701, off 21) (L 2183, off 21) (L 3485, off 0) 
 "caused" 3 (L 1584, off 25) (L 2723, off 64) (L 4369, off 51) 
 "ceased" 3 (L 2982, off 26) (L 3239, off 35) (L 4328, off 64) 
 "challenged" 3 (L 3633, off 55) (L 4268, off 9) (L 4272, off 55) 
 "challenger" 3 (L 4297, off 4) (L 4303, off 21) (L 4338, off 0) 
 "challenging" 3 (L 1602, off 57) (L 3028, off 0) (L 3133, off 41) 
 "chasing" 3 (L 198, off 62) (L 268, off 39) (L 1281, off 32) 
 "chatter" 3 (L 3445, off 33) (L 4758, off 26) (L 4828, off 38) 
 "checked" 3 (L 2564, off 25) (L 3958, off 35) (L 4580, off 12) 
 "columbine" 3 (L 759, off 43) (L 2111, off 18) (L 2917, off 32) 
 "common" 3 (L 471, off 51) (L 2226, off 26) (L 2226, off 49) 
 "complying" 3 (L 4921, off 49) (L 4962, off 13) (L 5213, off 31) 
 "consider" 3 (L 829, off 30) (L 2692, off 63) (L 4105, off 59) 
 "considerable" 3 (L 1790, off 4) (L 5094, off 58) (L 5216, off 0) 
 "considered" 3 (L 934, off 18) (L 1572, off 42) (L 4443, off 0) 
 "contact" 3 (L 5192, off 27) (L 5192, off 56) (L 5196, off 15) 
 "content" 3 (L 187, off 23) (L 459, off 49) (L 1256, off 45) 
 "contrast" 3 (L 166, off 41) (L 410, off 43) (L 953, off 45) 
 "couple" 3 (L 814, off 7) (L 4611, off 39) (L 4675, off 49) 
 "courage" 3 (L 2360, off 15) (L 2360, off 28) (L 4285, off 29) 
 "coyote" 3 (L 190, off 44) (L 429, off 7) (L 2397, off 10) 
 "cracked" 3 (L 795, off 8) (L 3412, off 23) (L 3707, off 52) 
