 "'AS-IS'" 1 
 "'Deev'" 1 
 "'Power" 1 
 "'deevs" 1 
 "'sarge'" 1 
 "'topkick" 1 
 "--Remember" 1 
 "ACTUAL" 1 (L 1072, off 18) 
 "terms" 20 (L 5, off 66) (L 307, off 11) (L 891, off 46) (L 900, off 19) (L 902, off 4) (L 906, off 7) (L 912, off 25) (L 914, off 37) (L 916, off 48) (L 931, off 29) (L 933, off 16) (L 940, off 50) (L 959, off 12) (L 978, off 11) (L 978, off 61) (L 984, off 8) (L 990, off 45) (L 1028, off 24) (L 1039, off 28) (L 1043, off 60) 
 "Foundation" 21 (L 868, off 7) (L 920, off 44) (L 921, off 0) (L 943, off 37) (L 1018, off 29) (L 1022, off 29) (L 1024, off 19) (L 1045, off 49) (L 1047, off 23) (L 1064, off 27) (L 1103, off 55) (L 1104, off 46) (L 1127, off 27) (L 1130, off 8) (L 1131, off 25) (L 1136, off 68) (L 1138, off 39) (L 1143, off 8) (L 1161, off 17) (L 1171, off 4) (L 1213, off 8) 
 "They" 22 (L 89, off 38) (L 106, off 1) (L 182, off 31) (L 222, off 63) (L 233, off 43) (L 271, off 65) (L 272, off 54) (L 288, off 13) (L 325, off 38) (L 341, off 31) (L 366, off 1) (L 399, off 0) (L 399, off 35) (L 407, off 54) (L 439, off 50) (L 457, off 45) (L 587, off 6) (L 621, off 1) (L 746, off 54) (L 809, off 0) (L 835, off 0) (L 878, off 27) 
 "will" 24 (L 142, off 25) (L 153, off 36) (L 154, off 0) (L 226, off 62) (L 317, off 8) (L 336, off 31) (L 423, off 28) (L 557, off 25) (L 560, off 50) (L 575, off 55) (L 622, off 16) (L 625, off 7) (L 629, off 31) (L 630, off 26) (L 671, off 33) (L 707, off 24) (L 830, off 32) (L 832, off 0) (L 857, off 49) (L 863, off 17) (L 863, off 65) (L 929, off 9) (L 979, off 0) (L 1125, off 60) 
 "You" 25 (L 5, off 13) (L 94, off 1) (L 142, off 21) (L 217, off 1) (L 230, off 53) (L 315, off 1) (L 330, off 1) (L 526, off 35) (L 551, off 13) (L 627, off 1) (L 630, off 22) (L 671, off 1) (L 765, off 1) (L 777, off 32) (L 876, off 46) (L 932, off 52) (L 958, off 27) (L 993, off 7) (L 1009, off 7) (L 1013, off 2) (L 1026, off 2) (L 1029, off 11) (L 1034, off 2) (L 1039, off 2) (L 1103, off 19) 
 "Earth" 27 (L 39, off 28) (L 72, off 14) (L 204, off 62) (L 207, off 66) (L 213, off 20) (L 215, off 13) (L 276, off 34) (L 277, off 27) (L 285, off 24) (L 313, off 18) (L 330, off 35) (L 339, off 10) (L 348, off 64) (L 590, off 65) (L 627, off 53) (L 628, off 17) (L 630, off 15) (L 636, off 20) (L 653, off 3) (L 664, off 38) (L 674, off 57) (L 680, off 0) (L 687, off 18) (L 694, off 19) (L 777, off 3) (L 805, off 30) (L 830, off 22) 
 "electronic" 27 (L 872, off 13) (L 889, off 16) (L 896, off 13) (L 899, off 0) (L 903, off 43) (L 905, off 21) (L 911, off 41) (L 913, off 54) (L 916, off 13) (L 918, off 0) (L 922, off 24) (L 930, off 15) (L 964, off 45) (L 975, off 45) (L 988, off 0) (L 988, off 37) (L 1010, off 47) (L 1036, off 2) (L 1043, off 13) (L 1055, off 0) (L 1066, off 13) (L 1077, off 15) (L 1105, off 41) (L 1108, off 0) (L 1118, off 0) (L 1194, off 58) (L 1197, off 37) 
 "Elfor" 28 (L 154, off 41) (L 198, off 12) (L 233, off 12) (L 303, off 6) (L 315, off 58) (L 323, off 34) (L 330, off 48) (L 354, off 35) (L 359, off 23) (L 405, off 12) (L 422, off 29) (L 455, off 63) (L 497, off 22) (L 499, off 27) (L 505, off 49) (L 547, off 39) (L 551, off 5) (L 558, off 9) (L 563, off 11) (L 618, off 40) (L 620, off 51) (L 668, off 0) (L 688, off 29) (L 718, off 41) (L 740, off 43) (L 747, off 63) (L 756, off 31) (L 777, off 16) 
 "Gutenberg" 28 (L 1, off 13) (L 6, off 12) (L 852, off 19) (L 873, off 31) (L 891, off 0) (L 910, off 14) (L 920, off 17) (L 928, off 26) (L 947, off 55) (L 952, off 29) (L 953, off 16) (L 959, off 33) (L 970, off 0) (L 1018, off 2) (L 1022, off 2) (L 1023, off 57) (L 1045, off 22) (L 1046, off 8) (L 1046, off 58) (L 1051, off 15) (L 1064, off 0) (L 1127, off 0) (L 1129, off 45) (L 1136, off 41) (L 1138, off 12) (L 1142, off 51) (L 1160, off 54) (L 1189, off 25) (L 1212, off 47) 
 "Phil" 30 (L 106, off 42) (L 144, off 12) (L 246, off 25) (L 267, off 31) (L 271, off 7) (L 275, off 43) (L 312, off 43) (L 347, off 36) (L 418, off 53) (L 430, off 16) (L 433, off 21) (L 442, off 36) (L 461, off 0) (L 468, off 42) (L 480, off 57) (L 489, off 1) (L 489, off 38) (L 493, off 19) (L 496, off 0) (L 513, off 0) (L 515, off 37) (L 518, off 0) (L 526, off 49) (L 535, off 27) (L 540, off 1) (L 587, off 53) (L 655, off 28) (L 715, off 9) (L 728, off 32) (L 827, off 44) 
 "them" 30 (L 89, off 32) (L 111, off 17) (L 125, off 21) (L 160, off 63) (L 164, off 21) (L 171, off 65) (L 233, off 23) (L 235, off 50) (L 238, off 61) (L 273, off 15) (L 293, off 66) (L 327, off 48) (L 352, off 37) (L 369, off 25) (L 370, off 34) (L 406, off 63) (L 419, off 61) (L 478, off 30) (L 533, off 53) (L 545, off 0) (L 586, off 12) (L 614, off 9) (L 676, off 61) (L 709, off 38) (L 714, off 20) (L 743, off 62) (L 747, off 55) (L 748, off 14) (L 750, off 9) (L 836, off 15) 
 "your" 30 (L 114, off 14) (L 133, off 34) (L 141, off 29) (L 153, off 47) (L 205, off 26) (L 206, off 32) (L 206, off 67) (L 208, off 50) (L 230, off 18) (L 316, off 40) (L 335, off 39) (L 338, off 63) (L 433, off 8) (L 554, off 67) (L 561, off 3) (L 620, off 33) (L 623, off 54) (L 630, off 56) (L 671, off 20) (L 675, off 65) (L 707, off 12) (L 903, off 63) (L 940, off 18) (L 976, off 45) (L 1015, off 31) (L 1020, off 31) (L 1060, off 18) (L 1081, off 5) (L 1130, off 27) (L 1144, off 22) 
 "said" 31 (L 71, off 21) (L 93, off 31) (L 111, off 30) (L 149, off 36) (L 153, off 22) (L 163, off 55) (L 205, off 3) (L 219, off 6) (L 224, off 24) (L 244, off 39) (L 267, off 26) (L 330, off 43) (L 359, off 18) (L 366, off 48) (L 373, off 44) (L 394, off 47) (L 439, off 27) (L 448, off 28) (L 450, off 25) (L 480, off 52) (L 493, off 14) (L 551, off 0) (L 600, off 18) (L 620, off 57) (L 671, off 46) (L 688, off 12) (L 705, off 19) (L 720, off 24) (L 734, off 17) (L 777, off 11) (L 838, off 40) 
 "works" 32 (L 866, off 13) (L 867, off 62) (L 872, off 24) (L 877, off 54) (L 889, off 27) (L 896, off 24) (L 903, off 54) (L 913, off 65) (L 916, off 24) (L 918, off 11) (L 922, off 35) (L 923, off 0) (L 927, off 34) (L 930, off 26) (L 931, off 0) (L 942, off 36) (L 979, off 59) (L 1006, off 61) (L 1010, off 58) (L 1014, off 34) (L 1030, off 16) (L 1032, off 2) (L 1040, off 39) (L 1043, off 41) (L 1053, off 0) (L 1055, off 11) (L 1105, off 52) (L 1108, off 11) (L 1118, off 11) (L 1165, off 52) (L 1194, off 69) (L 1197, off 48) 
 "all" 40 (L 172, off 0) (L 227, off 9) (L 231, off 0) (L 244, off 28) (L 294, off 0) (L 297, off 16) (L 341, off 36) (L 394, off 35) (L 396, off 38) (L 440, off 61) (L 481, off 63) (L 560, off 5) (L 572, off 17) (L 605, off 20) (L 658, off 64) (L 659, off 61) (L 680, off 40) (L 684, off 16) (L 807, off 50) (L 808, off 43) (L 819, off 52) (L 831, off 24) (L 857, off 9) (L 891, off 38) (L 900, off 11) (L 901, off 65) (L 903, off 8) (L 922, off 49) (L 928, off 0) (L 947, off 29) (L 979, off 55) (L 1029, off 61) (L 1031, off 2) (L 1031, off 17) (L 1039, off 18) (L 1066, off 60) (L 1108, off 32) (L 1121, off 15) (L 1172, off 38) (L 1203, off 10) 
 "any" 40 (L 46, off 44) (L 210, off 10) (L 385, off 40) (L 389, off 67) (L 573, off 13) (L 623, off 39) (L 818, off 50) (L 877, off 11) (L 890, off 4) (L 890, off 33) (L 898, off 25) (L 911, off 25) (L 942, off 64) (L 944, off 51) (L 944, off 63) (L 951, off 21) (L 951, off 62) (L 968, off 33) (L 977, off 57) (L 984, off 33) (L 985, off 8) (L 988, off 20) (L 993, off 54) (L 995, off 0) (L 1006, off 36) (L 1026, off 31) (L 1035, off 2) (L 1065, off 28) (L 1078, off 34) (L 1096, off 12) (L 1100, off 20) (L 1104, off 17) (L 1106, off 36) (L 1109, off 61) (L 1111, off 3) (L 1112, off 26) (L 1112, off 65) (L 1177, off 52) (L 1186, off 0) (L 1205, off 43) 
 "work" 45 (L 831, off 36) (L 889, off 64) (L 890, off 14) (L 899, off 11) (L 905, off 32) (L 911, off 52) (L 924, off 25) (L 927, off 53) (L 932, off 46) (L 933, off 56) (L 938, off 26) (L 942, off 56) (L 943, off 27) (L 944, off 55) (L 951, off 56) (L 951, off 66) (L 964, off 56) (L 967, off 23) (L 969, off 40) (L 970, off 47) (L 972, off 37) (L 975, off 56) (L 981, off 18) (L 984, off 24) (L 985, off 0) (L 985, off 18) (L 988, off 11) (L 988, off 48) (L 993, off 46) (L 996, off 50) (L 1001, off 41) (L 1035, off 23) (L 1036, off 13) (L 1037, off 17) (L 1043, off 24) (L 1066, off 24) (L 1077, off 26) (L 1079, off 51) (L 1080, off 13) (L 1082, off 19) (L 1083, off 38) (L 1085, off 27) (L 1090, off 25) (L 1111, off 28) (L 1112, off 51) 
 "Gutenberg-tm" 55 (L 872, off 0) (L 888, off 23) (L 892, off 8) (L 896, off 0) (L 898, off 50) (L 903, off 30) (L 905, off 8) (L 913, off 41) (L 916, off 0) (L 917, off 58) (L 922, off 11) (L 929, off 34) (L 930, off 58) (L 932, off 8) (L 934, off 43) (L 943, off 14) (L 950, off 38) (L 951, off 43) (L 964, off 32) (L 972, off 58) (L 975, off 32) (L 979, off 30) (L 983, off 58) (L 985, off 47) (L 991, off 0) (L 996, off 37) (L 998, off 39) (L 1003, off 13) (L 1006, off 48) (L 1010, off 34) (L 1014, off 21) (L 1016, off 30) (L 1028, off 50) (L 1031, off 55) (L 1040, off 26) (L 1043, off 0) (L 1046, off 58) (L 1054, off 0) (L 1054, off 56) (L 1065, off 0) (L 1066, off 0) (L 1105, off 28) (L 1107, off 50) (L 1111, off 15) (L 1112, off 38) (L 1115, off 52) (L 1117, off 8) (L 1125, off 36) (L 1128, off 33) (L 1163, off 8) (L 1194, off 45) (L 1197, off 0) (L 1199, off 20) (L 1202, off 8) (L 1211, off 49) 
 "John" 60 (L 58, off 44) (L 62, off 9) (L 66, off 0) (L 72, off 51) (L 74, off 46) (L 77, off 26) (L 82, off 38) (L 93, off 1) (L 97, off 0) (L 111, off 23) (L 126, off 15) (L 134, off 12) (L 136, off 0) (L 144, off 27) (L 148, off 1) (L 149, off 41) (L 157, off 0) (L 163, off 60) (L 213, off 50) (L 219, off 11) (L 230, off 46) (L 244, off 44) (L 251, off 53) (L 257, off 0) (L 282, off 52) (L 346, off 42) (L 354, off 64) (L 362, off 40) (L 373, off 39) (L 382, off 37) (L 388, off 60) (L 396, off 14) (L 422, off 6) (L 426, off 20) (L 455, off 0) (L 462, off 53) (L 477, off 56) (L 487, off 39) (L 496, off 38) (L 508, off 15) (L 515, off 30) (L 526, off 28) (L 540, off 58) (L 554, off 31) (L 564, off 0) (L 581, off 0) (L 673, off 61) (L 688, off 40) (L 702, off 8) (L 705, off 12) (L 720, off 29) (L 728, off 1) (L 732, off 0) (L 765, off 40) (L 780, off 41) (L 792, off 40) (L 795, off 63) (L 806, off 28) (L 835, off 32) (L 842, off 0) 
 "Project" 84 (L 1, off 5) (L 6, off 4) (L 852, off 11) (L 871, off 51) (L 873, off 23) (L 888, off 15) (L 890, off 58) (L 892, off 0) (L 895, off 51) (L 898, off 42) (L 903, off 22) (L 905, off 0) (L 910, off 6) (L 913, off 33) (L 915, off 63) (L 917, off 50) (L 920, off 9) (L 922, off 3) (L 928, off 18) (L 929, off 26) (L 930, off 50) (L 932, off 0) (L 934, off 35) (L 943, off 6) (L 947, off 47) (L 950, off 30) (L 951, off 35) (L 952, off 21) (L 953, off 8) (L 959, off 25) (L 964, off 24) (L 969, off 62) (L 972, off 50) (L 975, off 24) (L 979, off 22) (L 983, off 50) (L 985, off 39) (L 990, off 58) (L 996, off 29) (L 998, off 31) (L 1003, off 5) (L 1006, off 40) (L 1010, off 26) (L 1014, off 13) (L 1016, off 22) (L 1017, off 57) (L 1021, off 60) (L 1023, off 49) (L 1028, off 42) (L 1031, off 47) (L 1040, off 18) (L 1042, off 51) (L 1045, off 14) (L 1046, off 0) (L 1046, off 50) (L 1051, off 7) (L 1053, off 58) (L 1054, off 48) (L 1063, off 60) (L 1064, off 56) (L 1065, off 59) (L 1105, off 20) (L 1107, off 42) (L 1111, off 7) (L 1112, off 30) (L 1115, off 44) (L 1117, off 0) (L 1124, off 46) (L 1125, off 28) (L 1126, off 62) (L 1128, off 25) (L 1129, off 37) (L 1136, off 33) (L 1138, off 4) (L 1142, off 43) (L 1160, off 46) (L 1163, off 0) (L 1189, off 17) (L 1194, off 37) (L 1196, off 52) (L 1199, off 12) (L 1202, off 0) (L 1211, off 41) (L 1212, off 39) 
