 "'AS-IS'"
 "ACTUAL"(L 5115, off 18) 
 "dirty"(L 2643, off 4) (L 3294, off 59) (L 3297, off 63) (L 3322, off 43) (L 3328, off 42) (L 3439, off 11) (L 3840, off 31) 
 "distance"(L 2464, off 21) (L 2564, off 37) (L 3120, off 58) (L 3643, off 43) (L 3695, off 51) (L 4123, off 22) (L 4757, off 4) 
 "distributing"(L 4917, off 12) (L 4937, off 46) (L 4974, off 9) (L 4988, off 53) (L 5049, off 23) (L 5053, off 13) (L 5108, off 44) 
 "doe"(L 669, off 53) (L 679, off 4) (L 691, off 4) (L 1741, off 30) (L 1744, off 45) (L 1747, off 67) (L 4327, off 51) 
 "downward"(L 636, off 15) (L 1593, off 9) (L 3262, off 39) (L 3287, off 5) (L 3289, off 47) (L 3989, off 60) (L 4718, off 42) 
 "dozen"(L 184, off 18) (L 204, off 46) (L 1157, off 36) (L 1404, off 13) (L 2964, off 62) (L 4291, off 28) (L 4350, off 0) 
 "dwellers"(L 1011, off 18) (L 1053, off 36) (L 1758, off 11) (L 2067, off 60) (L 2721, off 23) (L 2781, off 18) (L 3400, off 56) 
 "eBooks"(L 4920, off 15) (L 4925, off 40) (L 5243, off 13) (L 5246, off 21) (L 5249, off 5) (L 5258, off 48) (L 5259, off 52) 
 "efforts"(L 1680, off 35) (L 3041, off 41) (L 3237, off 32) (L 3475, off 0) (L 5097, off 27) (L 5162, off 15) (L 5172, off 13) 
 "enemies"(L 191, off 30) (L 269, off 51) (L 270, off 0) (L 936, off 36) (L 1653, off 27) (L 1951, off 5) (L 3781, off 32) 
 "familiar"(L 772, off 23) (L 772, off 59) (L 797, off 44) (L 853, off 54) (L 2065, off 43) (L 3364, off 56) (L 4363, off 60) 
 "find"(L 1205, off 3) (L 1473, off 8) (L 2534, off 8) (L 3688, off 47) (L 3850, off 64) (L 4031, off 52) (L 4648, off 28) 
 "flaming"(L 951, off 27) (L 1093, off 14) (L 2239, off 48) (L 2381, off 42) (L 2503, off 12) (L 3375, off 57) (L 4751, off 51) 
 "flashed"(L 677, off 6) (L 1460, off 22) (L 2319, off 61) (L 3022, off 0) (L 3044, off 3) (L 3046, off 59) (L 4712, off 30) 
 "flattened"(L 542, off 0) (L 1597, off 18) (L 1862, off 37) (L 1881, off 20) (L 2563, off 39) (L 3557, off 36) (L 3696, off 32) 
 "floor"(L 1411, off 17) (L 1414, off 20) (L 1505, off 46) (L 1524, off 42) (L 2171, off 4) (L 3459, off 10) (L 4499, off 57) 
 "force"(L 2579, off 0) (L 2714, off 9) (L 3090, off 31) (L 3439, off 62) (L 3955, off 64) (L 4022, off 42) (L 4318, off 39) 
 "forced"(L 2174, off 55) (L 2258, off 5) (L 2632, off 0) (L 3148, off 27) (L 3463, off 23) (L 4314, off 19) (L 4525, off 50) 
 "forefeet"(L 656, off 9) (L 656, off 45) (L 3058, off 42) (L 3093, off 31) (L 3330, off 14) (L 3708, off 15) (L 3728, off 22) 
 "form"(L 1013, off 56) (L 2135, off 64) (L 4852, off 16) (L 5037, off 53) (L 5038, off 29) (L 5045, off 0) (L 5208, off 39) 
 "frost"(L 984, off 35) (L 987, off 0) (L 1996, off 34) (L 2080, off 59) (L 2136, off 63) (L 2160, off 49) (L 3251, off 0) 
 "guns"(L 486, off 4) (L 1347, off 32) (L 2272, off 65) (L 3964, off 7) (L 3971, off 36) (L 4041, off 29) (L 4158, off 61) 
 "heart"(L 2169, off 63) (L 2361, off 20) (L 2958, off 0) (L 3020, off 32) (L 3308, off 9) (L 4453, off 0) (L 4799, off 29) 
 "hidden"(L 153, off 51) (L 845, off 53) (L 1423, off 35) (L 3980, off 57) (L 4159, off 47) (L 4383, off 59) (L 4574, off 17) 
 "home"(L 614, off 31) (L 917, off 56) (L 2001, off 58) (L 2061, off 63) (L 2452, off 38) (L 4536, off 28) (L 4540, off 27) 
 "howls"(L 672, off 22) (L 1028, off 52) (L 1029, off 54) (L 1032, off 18) (L 2314, off 0) (L 3397, off 42) (L 3482, off 38) 
 "hunting"(L 268, off 56) (L 922, off 58) (L 1464, off 14) (L 1507, off 40) (L 1691, off 38) (L 1850, off 56) (L 3482, off 59) 
 "intended"(L 196, off 42) (L 681, off 50) (L 876, off 55) (L 1625, off 28) (L 1896, off 7) (L 2051, off 5) (L 2466, off 11) 
 "interested"(L 507, off 22) (L 1757, off 25) (L 2068, off 51) (L 2971, off 20) (L 3266, off 11) (L 3651, off 23) (L 4692, off 55) 
 "jerking"(L 457, off 46) (L 2866, off 37) (L 2880, off 48) (L 3376, off 12) (L 3396, off 47) (L 4130, off 19) (L 4661, off 45) 
 "joined"(L 1029, off 26) (L 1559, off 0) (L 2816, off 35) (L 3641, off 0) (L 3731, off 39) (L 4368, off 23) (L 4386, off 32) 
 "law"(L 841, off 9) (L 879, off 54) (L 3401, off 54) (L 4260, off 42) (L 4863, off 25) (L 5140, off 0) (L 5142, off 21) 
 "leaving"(L 567, off 20) (L 1104, off 5) (L 1410, off 16) (L 2100, off 10) (L 2598, off 21) (L 3918, off 43) (L 4192, off 26) 
 "log"(L 42, off 25) (L 149, off 30) (L 919, off 25) (L 1014, off 0) (L 3296, off 63) (L 3506, off 68) (L 4722, off 40) 
 "longer"(L 2227, off 3) (L 2228, off 18) (L 2769, off 52) (L 3511, off 56) (L 4378, off 10) (L 4500, off 16) (L 4611, off 56) 
 "loudly"(L 2295, off 23) (L 2416, off 53) (L 2555, off 62) (L 2802, off 64) (L 3213, off 49) (L 3539, off 33) (L 4776, off 52) 
 "lying"(L 1821, off 0) (L 1937, off 31) (L 2355, off 36) (L 2425, off 63) (L 3691, off 47) (L 4524, off 3) (L 4605, off 30) 
 "marked"(L 1687, off 37) (L 2827, off 33) (L 3390, off 51) (L 3942, off 0) (L 3969, off 63) (L 5037, off 12) (L 5064, off 50) 
 "mass"(L 963, off 17) (L 2922, off 22) (L 3289, off 4) (L 3298, off 0) (L 3298, off 57) (L 3955, off 0) (L 4380, off 7) 
 "mind"(L 880, off 22) (L 1768, off 23) (L 2802, off 27) (L 2957, off 42) (L 3793, off 67) (L 4002, off 26) (L 4056, off 26) 
 "minute"(L 226, off 64) (L 228, off 0) (L 872, off 34) (L 3726, off 20) (L 3740, off 10) (L 4469, off 41) (L 4728, off 11) 
 "mule"(L 675, off 13) (L 682, off 55) (L 1746, off 24) (L 1958, off 16) (L 2236, off 45) (L 4247, off 17) (L 4327, off 26) 
 "nervously"(L 1105, off 19) (L 1539, off 40) (L 1564, off 40) (L 1690, off 7) (L 1845, off 49) (L 1923, off 23) (L 2457, off 55) 
 "oak"(L 716, off 0) (L 1935, off 57) (L 1942, off 66) (L 1954, off 29) (L 2034, off 57) (L 3980, off 24) (L 4752, off 4) 
 "pglaf"(L 5173, off 42) (L 5184, off 7) (L 5192, off 9) (L 5194, off 15) (L 5199, off 13) (L 5220, off 30) (L 5234, off 32) 
 "piled"(L 1019, off 31) (L 1505, off 18) (L 1839, off 41) (L 2109, off 56) (L 2200, off 3) (L 3341, off 39) (L 4379, off 19) 
 "plunge"(L 686, off 41) (L 1597, off 41) (L 2141, off 0) (L 2340, off 7) (L 2569, off 12) (L 2780, off 35) (L 3329, off 64) 
 "protection"(L 182, off 33) (L 906, off 10) (L 3672, off 41) (L 3738, off 16) (L 4264, off 0) (L 4364, off 55) (L 4387, off 48) 
 "provide"(L 5038, off 52) (L 5042, off 61) (L 5069, off 6) (L 5077, off 6) (L 5125, off 32) (L 5165, off 36) (L 5169, off 53) 
 "quick"(L 211, off 26) (L 413, off 32) (L 2618, off 52) (L 2886, off 53) (L 3037, off 0) (L 3899, off 59) (L 4023, off 37) 
 "raised"(L 1427, off 60) (L 1875, off 46) (L 2957, off 28) (L 3102, off 45) (L 3572, off 49) (L 4190, off 22) (L 4287, off 49) 
 "rested"(L 1478, off 27) (L 1489, off 32) (L 1872, off 16) (L 2519, off 17) (L 3330, off 44) (L 4115, off 0) (L 4843, off 0) 
 "return"(L 681, off 62) (L 1197, off 37) (L 2679, off 62) (L 4536, off 14) (L 4951, off 54) (L 5072, off 47) (L 5123, off 49) 
 "ripping"(L 1080, off 9) (L 1711, off 64) (L 1898, off 4) (L 2594, off 32) (L 3169, off 6) (L 3386, off 54) (L 4322, off 15) 
 "roar"(L 403, off 16) (L 2211, off 11) (L 2706, off 36) (L 3286, off 34) (L 3295, off 14) (L 4158, off 53) (L 4288, off 28) 
 "rockchips"(L 184, off 24) (L 200, off 50) (L 287, off 0) (L 1759, off 59) (L 2050, off 16) (L 3487, off 55) (L 4755, off 28) 
 "romped"(L 169, off 10) (L 178, off 0) (L 288, off 10) (L 431, off 35) (L 775, off 46) (L 2097, off 31) (L 2653, off 59) 
 "seem"(L 507, off 11) (L 1402, off 55) (L 2045, off 11) (L 2539, off 26) (L 2971, off 10) (L 3128, off 23) (L 4193, off 17) 
 "shrill"(L 512, off 0) (L 664, off 41) (L 1082, off 31) (L 2046, off 4) (L 3486, off 55) (L 3621, off 2) (L 4297, off 43) 
 "shuffled"(L 371, off 13) (L 375, off 0) (L 785, off 47) (L 797, off 4) (L 855, off 8) (L 2849, off 13) (L 4782, off 3) 
 "sight"(L 563, off 29) (L 638, off 5) (L 681, off 3) (L 1423, off 47) (L 2009, off 13) (L 2612, off 34) (L 2618, off 61) 
 "silent"(L 159, off 39) (L 953, off 5) (L 1844, off 38) (L 2039, off 7) (L 2140, off 2) (L 2232, off 27) (L 3496, off 13) 
 "silvertip"(L 2690, off 41) (L 2695, off 0) (L 2703, off 40) (L 2718, off 8) (L 2723, off 12) (L 2802, off 0) (L 3190, off 29) 
 "since"(L 272, off 59) (L 1022, off 0) (L 2982, off 20) (L 3239, off 29) (L 3872, off 24) (L 4257, off 9) (L 4546, off 55) 
 "sliding"(L 1557, off 0) (L 2732, off 42) (L 2797, off 35) (L 3179, off 52) (L 3285, off 0) (L 3619, off 60) (L 3990, off 19) 
 "smelled"(L 734, off 46) (L 958, off 62) (L 1238, off 56) (L 2069, off 35) (L 2397, off 26) (L 3431, off 40) (L 3455, off 15) 
 "snapping"(L 1037, off 24) (L 2077, off 63) (L 2087, off 61) (L 2134, off 12) (L 2261, off 28) (L 2447, off 0) (L 3261, off 7) 
 "snort"(L 593, off 51) (L 960, off 43) (L 1393, off 55) (L 2141, off 35) (L 2887, off 44) (L 4237, off 42) (L 4768, off 0) 
 "spitting"(L 1710, off 54) (L 1906, off 6) (L 1911, off 0) (L 2468, off 55) (L 2480, off 0) (L 2505, off 55) (L 3943, off 31) 
 "spots"(L 1686, off 6) (L 1688, off 0) (L 2185, off 3) (L 3359, off 0) (L 3419, off 0) (L 3466, off 0) (L 3510, off 19) 
 "squeal"(L 1075, off 40) (L 2323, off 29) (L 3027, off 45) (L 3053, off 0) (L 3141, off 13) (L 3192, off 46) (L 3624, off 18) 
 "stock"(L 316, off 24) (L 480, off 59) (L 493, off 9) (L 4071, off 10) (L 4671, off 34) (L 4681, off 0) (L 4692, off 8) 
 "stone"(L 1011, off 52) (L 1188, off 19) (L 1504, off 36) (L 1760, off 13) (L 3487, off 18) (L 4148, off 24) (L 4823, off 43) 
 "stopped"(L 793, off 11) (L 1311, off 52) (L 2779, off 53) (L 2966, off 8) (L 2972, off 19) (L 3313, off 8) (L 3635, off 48) 
 "strange"(L 921, off 0) (L 1020, off 55) (L 1972, off 15) (L 2690, off 2) (L 2990, off 17) (L 3278, off 2) (L 3649, off 53) 
 "swinging"(L 865, off 16) (L 1270, off 37) (L 2805, off 0) (L 3544, off 61) (L 3933, off 7) (L 4168, off 63) (L 4304, off 17) 
 "tawny"(L 463, off 61) (L 928, off 58) (L 1841, off 34) (L 1857, off 58) (L 1929, off 29) (L 2566, off 0) (L 3694, off 17) 
 "terrific"(L 1597, off 32) (L 1664, off 29) (L 1992, off 32) (L 2562, off 5) (L 3090, off 22) (L 3129, off 35) (L 4155, off 60) 
 "thing"(L 317, off 66) (L 1603, off 16) (L 1702, off 36) (L 2573, off 5) (L 2701, off 5) (L 2985, off 41) (L 4616, off 25) 
 "weather"(L 1004, off 49) (L 2087, off 35) (L 2157, off 16) (L 2180, off 18) (L 2243, off 20) (L 3429, off 7) (L 3433, off 14) 
 "weeds"(L 1568, off 56) (L 1915, off 33) (L 1984, off 52) (L 2222, off 19) (L 2613, off 38) (L 3333, off 54) (L 3497, off 42) 
 "weeks"(L 389, off 20) (L 754, off 10) (L 1203, off 27) (L 2952, off 36) (L 3464, off 0) (L 4278, off 0) (L 4798, off 25) 
 "whinny"(L 232, off 22) (L 547, off 64) (L 2313, off 40) (L 3037, off 12) (L 3219, off 14) (L 3709, off 59) (L 4767, off 39) 
 "wise"(L 908, off 51) (L 1446, off 44) (L 2271, off 26) (L 3520, off 63) (L 3670, off 11) (L 4331, off 64) (L 4355, off 43) 
 "written"(L 86, off 39) (L 4620, off 57) (L 4636, off 28) (L 4817, off 0) (L 5122, off 0) (L 5124, off 5) (L 5218, off 27) 
 "years"(L 46, off 4) (L 160, off 54) (L 1006, off 53) (L 1193, off 12) (L 1212, off 5) (L 4553, off 8) (L 5242, off 25) 
 "Again"(L 570, off 11) (L 1491, off 48) (L 2487, off 54) (L 2489, off 5) (L 3046, off 5) (L 3168, off 33) (L 3574, off 57) (L 4300, off 32) 
 "All"(L 883, off 21) (L 1455, off 0) (L 2115, off 39) (L 2299, off 67) (L 4244, off 16) (L 4259, off 59) (L 4361, off 17) (L 4388, off 47) 
 "Slowly"(L 637, off 49) (L 2189, off 6) (L 2501, off 6) (L 3200, off 58) (L 3212, off 44) (L 3395, off 0) (L 3585, off 43) (L 3592, off 0) 
 "answer"(L 869, off 26) (L 2041, off 41) (L 2396, off 30) (L 2415, off 0) (L 2988, off 15) (L 3444, off 57) (L 4218, off 40) (L 4604, off 63) 
 "associated"(L 4902, off 13) (L 4938, off 19) (L 4959, off 11) (L 4979, off 57) (L 5000, off 14) (L 5013, off 36) (L 5028, off 23) (L 5148, off 40) 
 "bears"(L 2807, off 55) (L 2810, off 8) (L 2815, off 0) (L 2815, off 66) (L 2819, off 21) (L 2829, off 6) (L 2861, off 21) (L 3478, off 4) 
 "bellies"(L 413, off 0) (L 532, off 40) (L 1056, off 53) (L 1436, off 6) (L 2259, off 0) (L 2378, off 52) (L 2813, off 47) (L 4756, off 45) 
 "belly"(L 228, off 48) (L 1858, off 54) (L 1862, off 51) (L 1880, off 21) (L 3266, off 51) (L 3345, off 0) (L 3476, off 18) (L 4662, off 11) 
 "blowing"(L 1413, off 37) (L 2416, off 45) (L 2626, off 38) (L 3069, off 17) (L 3191, off 24) (L 3384, off 13) (L 3744, off 35) (L 4350, off 45) 
 "bobcat"(L 191, off 0) (L 1506, off 44) (L 1541, off 0) (L 1542, off 41) (L 1658, off 21) (L 1715, off 4) (L 1718, off 14) (L 1727, off 54) 
 "break"(L 2542, off 0) (L 3313, off 46) (L 3412, off 66) (L 3498, off 4) (L 3890, off 20) (L 3891, off 29) (L 3953, off 18) (L 4043, off 30) 
 "burst"(L 209, off 54) (L 763, off 0) (L 1190, off 4) (L 2060, off 42) (L 2318, off 17) (L 3066, off 56) (L 3471, off 52) (L 3959, off 28) 
 "bushes"(L 1062, off 33) (L 2501, off 49) (L 2509, off 15) (L 2727, off 44) (L 2785, off 64) (L 2901, off 44) (L 4113, off 29) (L 4384, off 18) 
 "carcass"(L 1092, off 4) (L 1105, off 0) (L 1111, off 21) (L 2355, off 28) (L 2393, off 51) (L 2446, off 33) (L 2497, off 59) (L 3413, off 22) 
 "caught"(L 842, off 39) (L 2556, off 62) (L 2896, off 52) (L 3298, off 5) (L 3821, off 51) (L 4046, off 3) (L 4660, off 20) (L 4709, off 39) 
 "check"(L 213, off 8) (L 213, off 15) (L 2057, off 63) (L 2058, off 0) (L 2058, off 7) (L 4550, off 54) (L 4986, off 67) (L 5231, off 7) 
 "clean"(L 318, off 44) (L 816, off 46) (L 3008, off 59) (L 3797, off 52) (L 3844, off 17) (L 3888, off 49) (L 4016, off 46) (L 4082, off 63) 
 "cloud"(L 863, off 53) (L 1247, off 31) (L 1253, off 17) (L 1293, off 18) (L 1417, off 0) (L 1426, off 13) (L 3945, off 31) (L 3946, off 26) 
 "died"(L 639, off 49) (L 1198, off 49) (L 1419, off 8) (L 1516, off 33) (L 3214, off 22) (L 4203, off 33) (L 4694, off 55) (L 4833, off 7) 
 "discovered"(L 788, off 46) (L 1602, off 0) (L 2460, off 57) (L 2559, off 28) (L 2753, off 4) (L 3121, off 50) (L 4818, off 58) (L 5079, off 24) 
 "domain"(L 4683, off 38) (L 4912, off 31) (L 4925, off 33) (L 4971, off 29) (L 4972, off 33) (L 5009, off 16) (L 5096, off 7) (L 5207, off 32) 
 "don"(L 387, off 3) (L 779, off 15) (L 895, off 22) (L 897, off 3) (L 2971, off 4) (L 3826, off 8) (L 4010, off 12) (L 4037, off 27) 
 "done"(L 878, off 12) (L 1694, off 0) (L 2398, off 46) (L 2985, off 27) (L 3747, off 10) (L 3895, off 0) (L 4162, off 49) (L 4818, off 20) 
 "driven"(L 1052, off 22) (L 1407, off 47) (L 1724, off 0) (L 1728, off 6) (L 2438, off 19) (L 3605, off 4) (L 3919, off 16) (L 3979, off 13) 
 "driving"(L 586, off 10) (L 993, off 58) (L 1056, off 61) (L 1427, off 41) (L 2345, off 40) (L 3100, off 8) (L 3234, off 12) (L 4127, off 29) 
 "eagerness"(L 547, off 47) (L 1269, off 7) (L 1877, off 16) (L 2314, off 44) (L 2530, off 42) (L 3118, off 32) (L 3581, off 21) (L 4736, off 11) 
 "edged"(L 2835, off 23) (L 2843, off 31) (L 2865, off 34) (L 3041, off 54) (L 3912, off 65) (L 4149, off 14) (L 4790, off 0) (L 4797, off 13) 
 "ever"(L 227, off 25) (L 362, off 49) (L 912, off 52) (L 1135, off 0) (L 1659, off 49) (L 2211, off 46) (L 4037, off 33) (L 4103, off 8) 
 "excitement"(L 1255, off 0) (L 3037, off 35) (L 3113, off 0) (L 3232, off 40) (L 3495, off 28) (L 4114, off 51) (L 4131, off 4) (L 4204, off 38) 
 "fall"(L 318, off 32) (L 957, off 7) (L 975, off 25) (L 1442, off 51) (L 1996, off 17) (L 2011, off 0) (L 2727, off 61) (L 4274, off 22) 
 "fer"(L 294, off 30) (L 767, off 41) (L 767, off 65) (L 2944, off 67) (L 4644, off 34) (L 4787, off 19) (L 4795, off 32) (L 4848, off 28) 
 "flamed"(L 663, off 28) (L 968, off 32) (L 1516, off 7) (L 1855, off 57) (L 2031, off 30) (L 2530, off 30) (L 3083, off 13) (L 3690, off 0) 
 "formed"(L 160, off 10) (L 445, off 62) (L 1002, off 36) (L 1005, off 55) (L 2576, off 25) (L 3271, off 45) (L 3272, off 40) (L 3863, off 56) 
 "four"(L 728, off 10) (L 1069, off 21) (L 1244, off 46) (L 1251, off 0) (L 1826, off 67) (L 2132, off 0) (L 3842, off 11) (L 4519, off 18) 
 "frantic"(L 1097, off 4) (L 1407, off 57) (L 1629, off 5) (L 2047, off 29) (L 2306, off 0) (L 3383, off 4) (L 4209, off 27) (L 4754, off 17) 
 "fresh"(L 1306, off 11) (L 1399, off 66) (L 2252, off 32) (L 2254, off 25) (L 2397, off 38) (L 2439, off 38) (L 2802, off 14) (L 2892, off 41) 
 "front"(L 180, off 7) (L 476, off 55) (L 568, off 16) (L 1106, off 54) (L 1259, off 54) (L 2329, off 4) (L 2846, off 66) (L 4647, off 65) 
 "furry"(L 1604, off 28) (L 1846, off 27) (L 2437, off 34) (L 2450, off 36) (L 2684, off 16) (L 2826, off 20) (L 3358, off 66) (L 3692, off 33) 
 "handle"(L 1326, off 43) (L 3808, off 47) (L 3814, off 43) (L 3826, off 22) (L 3829, off 6) (L 3842, off 50) (L 4109, off 59) (L 4464, off 35) 
 "including"(L 87, off 62) (L 5037, off 59) (L 5110, off 50) (L 5150, off 49) (L 5161, off 0) (L 5209, off 19) (L 5233, off 5) (L 5257, off 0) 
 "intently"(L 1148, off 14) (L 1557, off 46) (L 1870, off 61) (L 2279, off 20) (L 3208, off 27) (L 3690, off 18) (L 4147, off 59) (L 4294, off 0) 
 "interest"(L 175, off 54) (L 1767, off 55) (L 2139, off 21) (L 2153, off 0) (L 2933, off 3) (L 3552, off 8) (L 4446, off 21) (L 4620, off 14) 
 "lank"(L 429, off 2) (L 462, off 57) (L 1820, off 21) (L 1858, off 49) (L 2265, off 10) (L 3526, off 13) (L 3683, off 2) (L 4429, off 14) 
 "laws"(L 4984, off 20) (L 4985, off 43) (L 4987, off 4) (L 5180, off 54) (L 5186, off 26) (L 5186, off 48) (L 5213, off 50) (L 5229, off 33) 
 "lived"(L 773, off 57) (L 1758, off 24) (L 1815, off 10) (L 2149, off 38) (L 2574, off 18) (L 2981, off 13) (L 3194, off 0) (L 3403, off 0) 
 "mad"(L 959, off 15) (L 1250, off 19) (L 1310, off 35) (L 1583, off 40) (L 2590, off 30) (L 3381, off 0) (L 4176, off 41) (L 4722, off 57) 
 "massive"(L 454, off 4) (L 1881, off 42) (L 2703, off 4) (L 2713, off 15) (L 3076, off 36) (L 3156, off 0) (L 3572, off 60) (L 3696, off 63) 
 "master"(L 1796, off 56) (L 2609, off 37) (L 2778, off 63) (L 3572, off 30) (L 3645, off 20) (L 3773, off 0) (L 4266, off 52) (L 4333, off 21) 
 "missed"(L 361, off 10) (L 1622, off 22) (L 1898, off 18) (L 2491, off 42) (L 2932, off 18) (L 3106, off 26) (L 4069, off 23) (L 4171, off 43) 
 "moon"(L 642, off 18) (L 1455, off 64) (L 1518, off 4) (L 2260, off 15) (L 2861, off 9) (L 3480, off 14) (L 3669, off 4) (L 4333, off 58) 
 "moonlight"(L 647, off 12) (L 663, off 42) (L 1675, off 20) (L 2320, off 18) (L 2646, off 21) (L 3346, off 60) (L 3413, off 57) (L 4889, off 10) 
 "owl"(L 1697, off 35) (L 1699, off 25) (L 1701, off 35) (L 1712, off 30) (L 1712, off 39) (L 1715, off 41) (L 1720, off 39) (L 1726, off 37) 
 "permission"(L 86, off 47) (L 4915, off 0) (L 4920, off 51) (L 5010, off 12) (L 5015, off 24) (L 5020, off 9) (L 5024, off 0) (L 5087, off 41) 
 "planted"(L 685, off 61) (L 2480, off 23) (L 2882, off 14) (L 3611, off 19) (L 3951, off 54) (L 4018, off 53) (L 4646, off 38) (L 4687, off 40) 
 "plunging"(L 1079, off 18) (L 2290, off 0) (L 2412, off 49) (L 3061, off 17) (L 3955, off 8) (L 3987, off 55) (L 3990, off 0) (L 4772, off 31) 
 "prey"(L 1701, off 66) (L 1828, off 36) (L 2183, off 41) (L 2241, off 56) (L 2270, off 25) (L 2592, off 42) (L 2645, off 8) (L 4263, off 25) 
 "prison"(L 1186, off 54) (L 2865, off 9) (L 2905, off 34) (L 3000, off 0) (L 4105, off 0) (L 4632, off 6) (L 4694, off 63) (L 4732, off 47) 
 "public"(L 4912, off 24) (L 4925, off 26) (L 4971, off 22) (L 4972, off 26) (L 5009, off 9) (L 5096, off 0) (L 5206, off 7) (L 5207, off 25) 
 "pulling"(L 531, off 0) (L 977, off 21) (L 1512, off 45) (L 1868, off 52) (L 2884, off 26) (L 3552, off 61) (L 3636, off 55) (L 4135, off 61) 
 "put"(L 1132, off 31) (L 2012, off 0) (L 3261, off 31) (L 3525, off 61) (L 4231, off 53) (L 4621, off 67) (L 4642, off 3) (L 4645, off 65) 
 "reaching"(L 521, off 5) (L 944, off 40) (L 1862, off 3) (L 1889, off 57) (L 2331, off 0) (L 3701, off 16) (L 4154, off 54) (L 5166, off 38) 
 "refund"(L 4955, off 42) (L 5069, off 21) (L 5077, off 58) (L 5121, off 10) (L 5126, off 0) (L 5128, off 45) (L 5129, off 36) (L 5132, off 55) 
 "remembered"(L 374, off 27) (L 627, off 26) (L 948, off 20) (L 950, off 4) (L 1813, off 4) (L 1998, off 17) (L 2517, off 23) (L 4454, off 27) 
 "rifles"(L 483, off 62) (L 525, off 12) (L 585, off 52) (L 2149, off 7) (L 3798, off 32) (L 3848, off 63) (L 3897, off 10) (L 3943, off 56) 
 "rising"(L 1371, off 40) (L 1376, off 38) (L 1892, off 7) (L 2248, off 25) (L 2557, off 55) (L 2684, off 61) (L 3330, off 0) (L 4512, off 4) 
 "room"(L 371, off 32) (L 773, off 39) (L 1011, off 59) (L 1012, off 0) (L 2353, off 42) (L 2906, off 36) (L 2907, off 38) (L 4608, off 60) 
 "rushing"(L 649, off 29) (L 944, off 4) (L 1123, off 22) (L 1445, off 24) (L 1789, off 27) (L 3768, off 23) (L 4706, off 0) (L 4841, off 12) 
 "safety"(L 2340, off 51) (L 2602, off 9) (L 2608, off 24) (L 3060, off 27) (L 3371, off 62) (L 4017, off 60) (L 4235, off 58) (L 4262, off 18) 
 "sank"(L 1708, off 7) (L 1715, off 49) (L 1719, off 62) (L 2345, off 29) (L 2636, off 54) (L 3138, off 34) (L 3937, off 5) (L 4782, off 24) 
 "scream"(L 564, off 17) (L 1594, off 38) (L 1704, off 60) (L 1897, off 19) (L 3081, off 2) (L 3094, off 24) (L 3613, off 34) (L 3707, off 31) 
 "scrub"(L 629, off 13) (L 633, off 50) (L 715, off 64) (L 1281, off 57) (L 3360, off 16) (L 3802, off 0) (L 3834, off 30) (L 4043, off 47) 
 "shadow"(L 1602, off 19) (L 1613, off 15) (L 1644, off 41) (L 1698, off 14) (L 1703, off 28) (L 1857, off 64) (L 3694, off 23) (L 4662, off 61) 
 "shaggy"(L 663, off 58) (L 986, off 6) (L 999, off 0) (L 2173, off 46) (L 2712, off 36) (L 2813, off 40) (L 3261, off 56) (L 3340, off 64) 
 "sheriff"(L 813, off 8) (L 822, off 64) (L 834, off 4) (L 840, off 40) (L 845, off 38) (L 866, off 9) (L 873, off 41) (L 892, off 4) 
 "shifted"(L 284, off 37) (L 840, off 25) (L 1267, off 11) (L 1337, off 51) (L 2057, off 51) (L 2457, off 31) (L 2556, off 32) (L 3610, off 14) 
 "shooting"(L 339, off 20) (L 829, off 0) (L 1333, off 19) (L 3196, off 34) (L 3801, off 37) (L 3843, off 48) (L 3889, off 0) (L 3895, off 37) 
 "shoulders"(L 1676, off 19) (L 1836, off 0) (L 1974, off 61) (L 2576, off 58) (L 3069, off 36) (L 3585, off 23) (L 3599, off 0) (L 3729, off 57) 
 "sighted"(L 538, off 20) (L 724, off 44) (L 727, off 33) (L 1343, off 52) (L 1820, off 33) (L 2530, off 60) (L 3366, off 39) (L 3556, off 17) 
